MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.1691,39.0,0.10317099074495524,1.0887573964497042,589.0,1.742603550295858,38.57,-121.47,1.5
1.9034,48.0,0.07449638920562525,1.055872291904219,1443.0,1.645381984036488,38.57,-121.47,1.239
1.8512,38.0,0.0941669460274891,1.0254777070063694,1243.0,1.58343949044586,38.57,-121.48,1.141
3.0217,52.0,0.08508158508158507,1.0404040404040404,176.0,1.7777777777777777,38.57,-121.47,2.0
1.2041,50.0,0.0772520908004779,1.1565113500597373,1223.0,1.4611708482676224,38.57,-121.47,1.681
1.5872,52.0,0.06793242068665797,1.0692090395480225,1081.0,1.5268361581920904,38.58,-121.48,1.575
3.2963,52.0,0.10046073717948717,1.0729166666666667,825.0,2.1484375,38.57,-121.45,2.361
4.63,52.0,0.13339505133815857,1.0415754923413567,1027.0,2.2472647702407,38.56,-121.45,2.338
2.9191,52.0,0.09120283510527413,1.008130081300813,764.0,2.0704607046070462,38.56,-121.46,1.118
3.1583,52.0,0.10315843097300051,1.1390728476821192,326.0,2.1589403973509933,38.57,-121.46,1.4
3.2386,52.0,0.10733173076923076,0.99375,367.0,2.29375,38.57,-121.46,2.132
3.1484,52.0,0.10297593467984528,1.0251396648044693,722.0,2.016759776536313,38.57,-121.46,1.589
2.0549,52.0,0.08159268929503917,1.0939947780678851,614.0,1.6031331592689295,38.57,-121.46,1.567
3.1827,41.0,0.12833914053426249,1.0809523809523809,443.0,2.1095238095238096,38.56,-121.43,1.317
3.7167,45.0,0.12293252156265856,1.0639269406392695,873.0,1.9931506849315068,38.56,-121.44,1.319
2.8542,52.0,0.10495829471733087,0.993975903614458,257.0,1.5481927710843373,38.56,-121.44,1.394
2.5417,50.0,0.11929961089494164,1.1206225680933852,532.0,2.0700389105058368,38.56,-121.43,1.259
3.0938,46.0,0.11677018633540372,0.9959183673469388,452.0,1.8448979591836732,38.56,-121.43,1.378
5.1169,52.0,0.12289230769230769,1.016,1295.0,2.072,38.57,-121.45,2.325
4.0417,52.0,0.12409288824383163,1.0471698113207548,1301.0,2.4547169811320755,38.56,-121.45,1.738
2.6417,35.0,0.12093023255813955,0.9069767441860463,115.0,2.6744186046511627,38.55,-121.42,0.989
2.7333,44.0,0.12174334811529933,1.0884146341463414,1509.0,2.3003048780487805,38.55,-121.43,1.001
1.4889,19.0,0.23582861536310895,1.0730411686586985,1412.0,1.8751660026560424,38.55,-121.45,0.776
3.3348,52.0,0.09479103573591763,1.031496062992126,722.0,1.89501312335958,38.56,-121.46,1.228
2.625,51.0,0.10564570655848547,1.012931034482759,452.0,1.9482758620689653,38.56,-121.45,1.212
2.9821,46.0,0.095629646316738,0.9922279792746114,726.0,1.8808290155440412,38.55,-121.44,0.97
3.125,52.0,0.11790450928381963,1.1172413793103448,273.0,1.8827586206896552,38.56,-121.47,0.856
2.2125,52.0,0.09854411125597566,1.0169491525423728,479.0,2.7062146892655368,38.56,-121.46,1.04
1.7616,52.0,0.10773366418527709,1.1612903225806452,1789.0,3.206093189964158,38.55,-121.46,0.841
1.2235,52.0,0.09894159894159894,1.1375921375921376,1364.0,3.3513513513513518,38.55,-121.46,0.685
1.1458,48.0,0.06764632936507936,1.199404761904762,926.0,2.755952380952381,38.55,-121.47,0.654
1.8911,52.0,0.07984156764644569,1.1056910569105691,782.0,2.1192411924119243,38.56,-121.47,0.859
2.0221,51.0,0.07794491842538542,1.066793893129771,874.0,1.66793893129771,38.56,-121.47,0.958
1.7328,44.0,0.09211502782931355,1.1693877551020408,1044.0,2.130612244897959,38.56,-121.47,0.881
2.0089,44.0,0.10139182522903453,1.0193798449612403,518.0,2.007751937984496,38.56,-121.48,1.136
2.7316,46.0,0.09089789382928931,0.9745042492917848,688.0,1.9490084985835692,38.56,-121.48,1.347
1.78,38.0,0.10462353801169591,1.125,596.0,2.0694444444444446,38.57,-121.48,1.143
1.2813,42.0,0.09276437847866419,1.0346320346320346,506.0,2.1904761904761907,38.56,-121.49,0.875
1.9013,35.0,0.09551020408163266,1.0043956043956044,987.0,2.169230769230769,38.56,-121.49,0.869
1.7155,51.0,0.08015041633091592,1.0547945205479452,736.0,2.016438356164384,38.57,-121.49,1.088
1.4712,41.0,0.08675517134918186,1.0886075949367089,807.0,2.5537974683544302,38.57,-121.5,0.946
2.1719,44.0,0.09735202492211838,1.0934579439252337,766.0,2.3862928348909658,38.57,-121.5,0.875
2.2031,36.0,0.11583522297808013,1.129251700680272,425.0,2.891156462585034,38.57,-121.51,0.938
1.0114,45.0,0.09533333333333334,1.27,510.0,2.55,38.57,-121.5,0.8
1.128,46.0,0.09337944664031621,1.047077922077922,1684.0,2.7337662337662336,38.56,-121.5,1.231
1.0649,43.0,0.08289827558930549,1.0612244897959184,1320.0,4.489795918367347,38.56,-121.51,1.375
2.8417,45.0,0.1128605992927601,1.0569514237855946,1341.0,2.2462311557788945,38.55,-121.51,1.379
2.7885,46.0,0.1109367996414164,0.9553264604810996,531.0,1.824742268041237,38.55,-121.51,1.372
3.0033,52.0,0.10045761603835258,1.1104815864022664,667.0,1.8895184135977336,38.56,-121.49,1.035
3.3844,52.0,0.10942394709363036,1.0407239819004526,836.0,1.8914027149321264,38.55,-121.49,1.511
5.6402,52.0,0.11950549450549451,1.015625,957.0,2.1361607142857144,38.55,-121.5,2.098
3.6729,52.0,0.09763736263736264,1.0514285714285714,624.0,1.782857142857143,38.56,-121.49,1.378
2.5639,47.0,0.11134109945123713,1.2126696832579185,779.0,1.762443438914027,38.54,-121.49,1.23
8.338,52.0,0.15955964325529545,0.9637681159420288,334.0,2.420289855072464,38.54,-121.5,4.058
5.0359,51.0,0.13513940197657162,1.0177133655394526,1486.0,2.392914653784219,38.55,-121.49,2.241
5.2362,49.0,0.1267845529714162,0.96206373292868,1363.0,2.0682852807283765,38.55,-121.5,2.368
3.7344,44.0,0.12690300130491516,0.9617224880382776,452.0,2.1626794258373208,38.54,-121.5,1.798
7.1035,52.0,0.13979933110367893,1.0434782608695652,832.0,2.411594202898551,38.55,-121.48,2.287
4.3929,52.0,0.10446153846153847,0.9546666666666668,811.0,2.1626666666666665,38.55,-121.48,1.625
2.0833,50.0,0.08352631578947368,1.1789473684210523,877.0,2.307894736842105,38.56,-121.48,0.943
4.1467,52.0,0.1094074844074844,1.0439189189189189,675.0,2.2804054054054053,38.55,-121.48,1.75
4.8603,52.0,0.13032227711126793,1.018348623853211,714.0,2.18348623853211,38.55,-121.48,1.919
2.8542,52.0,0.08648533786655334,1.1933701657458564,327.0,1.806629834254144,38.56,-121.48,1.25
0.9948,48.0,0.07360097323600974,1.131386861313869,706.0,2.576642335766423,38.55,-121.47,0.654
1.0208,29.0,0.17084043529566015,1.1711026615969582,861.0,3.273764258555133,38.55,-121.47,0.558
1.2679,47.0,0.11035249285487456,1.154228855721393,1346.0,3.3482587064676617,38.54,-121.47,0.567
1.186,24.0,0.14017754868270335,0.986254295532646,546.0,1.8762886597938144,38.55,-121.47,0.67
2.0242,52.0,0.10907944514501891,1.209016393442623,561.0,2.2991803278688523,38.55,-121.47,0.946
2.7787,47.0,0.10106382978723404,1.024590163934426,810.0,3.319672131147541,38.54,-121.45,0.56
1.4702,41.0,0.11132404181184669,1.1,839.0,2.9964285714285714,38.54,-121.45,0.583
1.8333,48.0,0.11916666666666666,1.1714285714285717,605.0,3.4571428571428573,38.54,-121.46,0.582
2.0074,40.0,0.13487012987012986,1.12987012987013,1454.0,3.7766233766233768,38.55,-121.46,0.57
3.0521,29.0,0.20645634629493761,1.127659574468085,556.0,2.3659574468085105,38.54,-121.42,1.08
2.9769,43.0,0.11820760068065797,1.017073170731707,912.0,2.2243902439024392,38.54,-121.43,0.927
3.15,44.0,0.12378129117259552,1.0405797101449274,791.0,2.2927536231884056,38.54,-121.43,1.015
2.5694,44.0,0.11612145309958431,1.0119284294234592,1145.0,2.2763419483101397,38.54,-121.44,0.924
1.9485,48.0,0.09803415864282439,1.009628610729023,1441.0,1.9821182943603848,38.54,-121.45,0.866
2.398,18.0,0.2997388414055081,1.0705128205128205,1726.0,3.688034188034188,38.54,-121.42,0.876
2.925,29.0,0.1730007336757153,1.048936170212766,1071.0,2.2787234042553197,38.54,-121.42,0.943
2.4618,42.0,0.12016934433347808,1.0455927051671732,1346.0,2.045592705167173,38.54,-121.43,1.013
3.2404,39.0,0.13025823524044164,1.0213523131672595,1217.0,2.1654804270462638,38.54,-121.44,0.936
2.5389,47.0,0.11374621674120251,1.0636942675159236,1308.0,2.777070063694268,38.54,-121.44,0.757
3.1944,35.0,0.17218045112781954,1.0847953216374269,1110.0,3.245614035087719,38.53,-121.41,0.79
2.9737,37.0,0.12378612378612379,0.9696969696969696,588.0,2.5454545454545454,38.53,-121.41,0.721
2.8298,37.0,0.14458721016098067,1.0027322404371584,1171.0,3.199453551912568,38.53,-121.42,0.712
3.4083,36.0,0.15091638029782362,0.9896907216494846,832.0,2.859106529209622,38.53,-121.42,0.718
3.1208,36.0,0.14814814814814814,1.053763440860215,846.0,3.032258064516129,38.53,-121.43,0.827
3.1667,36.0,0.15446224256292906,0.9748283752860412,1199.0,2.7437070938215102,38.53,-121.43,0.819
2.3272,37.0,0.1282961793910699,1.051094890510949,1089.0,2.6496350364963503,38.53,-121.44,0.806
1.8689,25.0,0.17440677966101695,1.0169491525423728,2529.0,3.5720338983050848,38.52,-121.41,0.668
1.9423,21.0,0.23335488041370395,1.004524886877828,2611.0,3.93815987933635,38.51,-121.42,0.878
2.5574,32.0,0.18221649484536082,1.1463917525773195,1655.0,3.4123711340206184,38.52,-121.42,0.726
2.5898,43.0,0.12618544246451222,1.0363636363636364,955.0,2.4805194805194803,38.52,-121.43,0.721
1.3927,30.0,0.13559510567296995,1.0511679644048944,2925.0,3.253615127919911,38.52,-121.43,0.783
2.7697,38.0,0.1440443213296399,1.0210526315789474,995.0,2.6184210526315788,38.52,-121.44,0.766
4.6923,39.0,0.1427290658059889,1.0367132867132869,1188.0,2.076923076923077,38.53,-121.5,1.92
3.5231,37.0,0.149821053930643,1.0410958904109588,1508.0,2.295281582952816,38.53,-121.5,1.143
4.25,34.0,0.17835028748341442,0.9962406015037594,631.0,2.37218045112782,38.53,-121.51,1.919
5.3135,36.0,0.17256695836648103,0.973747016706444,966.0,2.305489260143198,38.53,-121.51,2.166
2.2574,37.0,0.1270966516868156,1.0913348946135832,1261.0,2.9531615925058547,38.52,-121.5,0.591
5.5208,33.0,0.2070825349513874,1.0281030444964872,1085.0,2.540983606557377,38.51,-121.51,1.713
6.6112,31.0,0.21801530891197377,0.9194915254237288,542.0,2.296610169491525,38.51,-121.51,2.516
4.0972,30.0,0.18957234915055654,1.0333919156414764,1167.0,2.0509666080843587,38.52,-121.51,1.814
2.3487,38.0,0.11230650154798762,0.9264705882352942,786.0,2.3117647058823527,38.53,-121.48,1.016
3.125,40.0,0.14683168316831682,1.0613861386138614,1225.0,2.4257425742574257,38.53,-121.49,1.306
1.6932,37.0,0.125999238675295,1.1070422535211268,841.0,2.369014084507042,38.54,-121.49,0.784
2.3542,43.0,0.11445182724252492,1.0,708.0,2.5285714285714285,38.53,-121.48,1.039
2.9911,36.0,0.14232209737827717,1.002808988764045,906.0,2.544943820224719,38.52,-121.48,0.964
3.1014,37.0,0.13386824324324326,1.0755208333333333,955.0,2.4869791666666665,38.52,-121.49,0.968
3.3906,42.0,0.12897557547004043,1.03690036900369,571.0,2.107011070110701,38.53,-121.49,1.242
2.1975,41.0,0.131068339437388,1.0942492012779552,1841.0,2.940894568690096,38.54,-121.48,0.735
1.9837,37.0,0.12936532037655632,1.0140449438202248,902.0,2.533707865168539,38.53,-121.48,0.623
1.4138,36.0,0.12071543593282724,1.0559006211180124,1845.0,3.819875776397516,38.54,-121.47,0.525
1.4625,43.0,0.11962790697674419,1.16,2400.0,3.84,38.53,-121.47,0.544
1.3646,44.0,0.09872727272727273,1.168,506.0,4.048,38.53,-121.47,0.654
2.9219,18.0,0.3038194444444444,1.3203125,260.0,2.03125,38.51,-121.49,1.529
3.319,32.0,0.16453229398663696,0.977728285077951,1331.0,2.964365256124722,38.5,-121.49,0.845
3.0313,30.0,0.2173637515842839,1.0304182509505704,842.0,3.201520912547529,38.5,-121.49,0.879
3.7414,29.0,0.22865751590224306,1.0679611650485437,787.0,2.546925566343042,38.5,-121.5,0.985
3.1768,30.0,0.18226827864133563,1.0483592400690849,1857.0,3.2072538860103625,38.51,-121.49,0.795
3.9792,34.0,0.1757836892718871,1.0169851380042465,1075.0,2.282377919320594,38.54,-121.51,1.648
4.2885,31.0,0.1776206083606463,1.0427807486631016,1366.0,2.4349376114082,38.53,-121.52,1.603
3.5737,30.0,0.18950617283950616,1.0488215488215489,1289.0,2.17003367003367,38.53,-121.52,1.712
3.0963,23.0,0.21569734613212874,1.0505050505050506,2942.0,2.1226551226551225,38.51,-121.52,1.569
4.1,21.0,0.2769538827357487,1.038107752956636,1856.0,2.4388961892247045,38.49,-121.51,1.583
5.0371,25.0,0.2554262516914749,1.0081190798376185,1857.0,2.512855209742896,38.5,-121.51,1.802
6.5253,14.0,0.46850998463901694,1.016726403823178,2415.0,2.885304659498208,38.51,-121.55,2.168
5.7621,9.0,0.7211851851851852,0.984,2036.0,2.7146666666666666,38.5,-121.55,2.046
4.2075,15.0,0.40742226680040117,1.0541624874623872,2415.0,2.422266800401204,38.5,-121.54,1.836
4.2216,17.0,0.32976944908829364,1.0508922670191672,3362.0,2.222075346992729,38.51,-121.54,2.179
6.4667,17.0,0.36684491978609624,0.9636363636363636,1365.0,2.757575757575758,38.5,-121.53,2.168
3.1607,20.0,0.26115843270868827,1.1277683134582623,2595.0,2.2103918228279387,38.51,-121.53,1.789
4.8497,19.0,0.30163127116035704,0.9415204678362572,2519.0,2.9461988304093567,38.5,-121.52,1.844
4.8811,5.0,1.1480947476828012,1.035427394438723,11935.0,2.458290422245108,38.48,-121.53,2.122
3.6196,5.0,0.9982089552238806,1.1940298507462686,1341.0,2.0014925373134327,38.49,-121.52,1.528
5.1442,6.0,1.0245329732162953,1.036461850101283,3759.0,2.538149898717083,38.49,-121.54,1.745
3.1583,34.0,0.1421198668146504,0.9377358490566038,1583.0,2.986792452830189,38.52,-121.48,0.958
2.5926,24.0,0.19898373983739837,0.9804878048780488,723.0,3.526829268292683,38.51,-121.48,0.723
1.3679,23.0,0.17675001649402916,1.2018209408194234,1740.0,2.640364188163885,38.5,-121.48,0.703
2.6613,26.0,0.19961538461538464,1.0033333333333334,986.0,3.286666666666666,38.49,-121.49,0.777
2.7368,29.0,0.1786563614744352,0.9913793103448276,2317.0,3.329022988505747,38.49,-121.5,0.782
3.3689,32.0,0.18578703703703703,1.0740740740740742,2032.0,3.0103703703703704,38.49,-121.5,0.834
1.5908,26.0,0.16187602291325695,1.071808510638298,2447.0,3.253989361702128,38.49,-121.48,0.786
2.735,26.0,0.2181843891402715,1.0196078431372548,2902.0,3.556372549019608,38.49,-121.49,0.746
2.3233,17.0,0.27463712757830405,1.025974025974026,2760.0,3.5844155844155843,38.49,-121.47,0.788
2.6382,25.0,0.24386036960985627,1.1314168377823408,1745.0,3.5831622176591376,38.48,-121.47,0.762
2.3496,26.0,0.21305255830142708,1.0723981900452488,4224.0,3.822624434389141,38.47,-121.49,0.68
3.2702,24.0,0.2064950980392157,0.9705882352941176,2048.0,4.302521008403361,38.48,-121.47,0.673
1.7891,38.0,0.13864109426107643,1.0847457627118644,1052.0,2.9717514124293785,38.54,-121.45,0.605
1.7714,38.0,0.14586466165413534,1.2317460317460318,1142.0,3.6253968253968254,38.53,-121.45,0.699
2.1679,34.0,0.1409530900967982,1.0506329113924051,884.0,2.237974683544304,38.53,-121.45,0.754
2.4741,34.0,0.1650326797385621,1.156862745098039,848.0,2.7712418300653594,38.53,-121.45,0.87
1.7692,39.0,0.13258508988046355,1.1530249110320283,843.0,3.0,38.54,-121.46,0.639
1.8007,37.0,0.13343379350573595,1.0575539568345325,1607.0,2.8902877697841727,38.53,-121.46,0.654
1.5292,36.0,0.12965331059960217,1.051150895140665,1226.0,3.135549872122762,38.54,-121.46,0.557
1.2575,26.0,0.14951923076923077,1.1392857142857142,1971.0,3.5196428571428573,38.52,-121.47,0.668
1.5735,18.0,0.19690224448154334,1.011686143572621,1576.0,2.631051752921536,38.51,-121.46,1.1
2.7101,25.0,0.19349282296650716,1.0606060606060606,1559.0,2.486443381180224,38.5,-121.45,0.995
1.7188,17.0,0.2673155593172521,1.0167865707434052,620.0,1.486810551558753,38.5,-121.47,1.375
3.625,52.0,0.042735042735042736,0.4444444444444444,74.0,8.222222222222221,38.51,-121.47,0.8
1.8205,42.0,0.1056376573617953,0.9865900383141762,1597.0,3.0593869731800765,38.52,-121.47,0.604
1.6521,36.0,0.11301324937688574,1.1216056670602126,2460.0,2.9043683589138136,38.52,-121.44,0.697
2.2245,29.0,0.17123732251521298,1.06,2294.0,2.6988235294117646,38.51,-121.45,0.759
2.6288,37.0,0.14135300945116896,0.9969325153374232,827.0,2.53680981595092,38.52,-121.45,0.712
2.5592,37.0,0.12794525294525294,1.0288461538461535,888.0,2.8461538461538463,38.52,-121.45,0.703
2.1736,29.0,0.18916674807072384,1.1288951841359771,2237.0,3.168555240793201,38.52,-121.46,0.721
1.68,32.0,0.136725763016158,1.0628366247755834,1596.0,2.865350089766607,38.51,-121.46,0.841
2.71,34.0,0.14036435469710273,1.0634328358208955,963.0,3.593283582089552,38.52,-121.46,0.656
2.214,27.0,0.1724410013628865,1.0367979341510651,4828.0,3.116849580374435,38.51,-121.44,0.824
4.088,27.0,0.2255243195002231,1.0578313253012048,1089.0,2.6240963855421686,38.5,-121.44,0.968
1.4007,20.0,0.19510556621880998,1.1247600767754318,1281.0,2.4587332053742803,38.5,-121.44,0.975
2.8139,15.0,0.3714621532675129,1.002820874471086,4769.0,3.363187588152327,38.51,-121.42,0.904
3.025,24.0,0.23085182534001433,1.101646385110952,4333.0,3.101646385110952,38.5,-121.42,0.879
2.575,15.0,0.3885464231354642,1.1386986301369864,5656.0,3.228310502283105,38.49,-121.46,1.079
3.5323,34.0,0.16949715370018975,1.0677419354838709,1540.0,2.4838709677419355,38.49,-121.45,1.098
3.3878,31.0,0.1797832726664156,1.0220492866407265,2083.0,2.701686121919585,38.49,-121.44,1.093
2.9571,28.0,0.18627713749664968,0.9568480300187616,1638.0,3.073170731707317,38.48,-121.45,1.031
3.0625,12.0,0.4459302325581395,1.0813953488372092,2299.0,2.6732558139534883,38.48,-121.43,0.905
2.7262,12.0,0.4721264367816092,1.160919540229885,2621.0,3.01264367816092,38.48,-121.44,1.098
3.5402,24.0,0.19780465949820789,0.913978494623656,1028.0,2.763440860215054,38.48,-121.45,0.987
3.5227,8.0,0.8474056603773585,1.2433962264150944,1710.0,3.2264150943396226,38.48,-121.46,0.931
3.363,17.0,0.3320317420330016,1.046680942184154,7235.0,3.0985010706638114,38.49,-121.42,1.03
1.9657,13.0,0.3220796206981117,1.0584484590860783,4749.0,2.523379383634432,38.48,-121.42,1.16
3.5968,12.0,0.4867788461538462,1.0280448717948718,3960.0,3.173076923076923,38.49,-121.4,1.063
2.9647,11.0,0.4709289496910856,0.9969660194174758,4224.0,2.563106796116505,38.49,-121.38,1.089
2.0062,19.0,0.2973684210526316,1.171875,758.0,2.36875,38.51,-121.39,0.92
1.3571,21.0,0.1340339950694174,1.0190735694822888,2548.0,3.4713896457765667,38.56,-121.42,0.55
4.3644,19.0,0.30814648458724236,1.0116999311768755,3517.0,2.420509291121817,38.56,-121.39,1.374
4.3288,23.0,0.2637051039697543,0.9347826086956522,1407.0,3.0586956521739133,38.55,-121.38,1.337
4.6944,26.0,0.2067476383265857,0.9263157894736842,781.0,2.7403508771929825,38.55,-121.38,1.309
3.5278,25.0,0.20578199052132704,1.0213270142180095,1053.0,2.495260663507109,38.55,-121.39,1.262
1.9044,18.0,0.21551081282624907,1.0447427293064877,783.0,1.751677852348993,38.55,-121.39,1.543
5.0,26.0,0.2666600751433656,1.0231362467866325,1088.0,2.796915167095116,38.55,-121.4,1.425
1.9167,14.0,0.31046312178387653,1.20926243567753,1495.0,2.5643224699828475,38.55,-121.41,1.563
2.925,19.0,0.29733269826149084,1.1176470588235294,748.0,1.6923076923076923,38.55,-121.4,1.424
0.9274,38.0,0.1142857142857143,0.8571428571428571,65.0,1.8571428571428568,38.53,-121.4,0.675
0.9204,43.0,0.0968501619075655,1.0126582278481011,1253.0,5.286919831223629,38.59,-121.48,0.821
1.725,43.0,0.10771113831089352,1.105263157894737,119.0,6.2631578947368425,38.59,-121.5,0.675
2.8231,16.0,0.2472682119205298,1.1443708609271523,1240.0,1.6423841059602649,38.6,-121.44,1.375
5.1385,17.0,0.311484593837535,1.002930402930403,2455.0,1.7985347985347986,38.56,-121.41,1.795
5.2449,22.0,0.2695905789126128,1.0254237288135593,1701.0,2.059322033898305,38.57,-121.37,3.87
8.4016,33.0,0.22351650206803408,0.9944289693593314,863.0,2.403899721448468,38.57,-121.39,3.387
5.8416,25.0,0.29093525179856117,1.0611510791366907,639.0,2.2985611510791366,38.57,-121.4,2.976
3.2443,16.0,0.28834635416666665,1.1708333333333334,1538.0,1.6020833333333333,38.57,-121.41,1.907
7.143,22.0,0.32398715415019763,0.970108695652174,838.0,2.277173913043478,38.56,-121.4,3.278
1.7451,23.0,0.1585803365507816,1.0589390962671903,2194.0,2.1552062868369357,38.6,-121.42,0.896
2.2452,35.0,0.17533834586466165,1.0157894736842106,574.0,3.0210526315789474,38.6,-121.42,1.028
3.8672,36.0,0.16026570048309177,0.908695652173913,613.0,2.665217391304348,38.6,-121.42,1.114
2.1694,33.0,0.1378998734863546,1.1451292246520874,1100.0,2.1868787276341948,38.61,-121.43,0.957
2.6442,34.0,0.09197860962566845,0.6909090909090909,149.0,2.709090909090909,38.61,-121.44,0.55
3.4784,36.0,0.13817549491706796,0.971107544141252,1322.0,2.1219903691813804,38.61,-121.41,1.055
2.0471,16.0,0.26714426877470354,1.1596837944664031,2523.0,1.9944664031620556,38.6,-121.41,1.042
2.6485,18.0,0.23529161345253302,1.1080459770114943,2883.0,2.2091954022988505,38.59,-121.41,1.145
2.5245,17.0,0.23650006699718612,1.18125610152945,5692.0,1.852261633582818,38.59,-121.41,0.991
3.089,18.0,0.22206257982120048,1.0816091954022988,2803.0,1.610919540229885,38.58,-121.41,1.414
2.9559,36.0,0.12923408845738943,1.0407766990291265,1225.0,2.378640776699029,38.61,-121.39,1.366
